"";"tipo_veiculo";"nome_montadora";"marca";"mes_ano";"qtd_licenciada";"mes";"ano"
"1106";"Comerciais leves";"General Motors";"GM";"fev_20";2039;"fev";2020
"1107";"Comerciais leves";"General Motors";"GM";"mar_20";2378;"mar";2020
"1108";"Comerciais leves";"General Motors";"GM";"abr_20";1622;"abr";2020
"1109";"Comerciais leves";"General Motors";"GM";"mai_20";1732;"mai";2020
"1110";"Comerciais leves";"General Motors";"GM";"jun_20";2463;"jun";2020
"1111";"Comerciais leves";"General Motors";"GM";"jul_20";2562;"jul";2020
"1112";"Comerciais leves";"General Motors";"GM";"ago_20";2917;"ago";2020
"1113";"Comerciais leves";"General Motors";"GM";"set_20";3469;"set";2020
"1114";"Comerciais leves";"General Motors";"GM";"out_20";3801;"out";2020
"1115";"Comerciais leves";"General Motors";"GM";"nov_20";4093;"nov";2020
"1116";"Comerciais leves";"General Motors";"GM";"dez_20";3569;"dez";2020
"1117";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"jan_22";826;"jan";2022
"1118";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"fev_22";794;"fev";2022
"1119";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"mar_22";1094;"mar";2022
"1120";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"abr_22";1055;"abr";2022
"1121";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"mai_22";1819;"mai";2022
"1122";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"jun_22";1654;"jun";2022
"1123";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"jul_22";1794;"jul";2022
"1124";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"ago_22";1284;"ago";2022
"1125";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"set_22";NA;"set";2022
"1126";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"out_22";NA;"out";2022
"1127";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"nov_22";NA;"nov";2022
"1128";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"dez_22";NA;"dez";2022
"1129";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"jan_21";596;"jan";2021
"1130";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"fev_21";648;"fev";2021
"1131";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"mar_21";1063;"mar";2021
"1132";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"abr_21";1045;"abr";2021
"1133";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"mai_21";1242;"mai";2021
"1134";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"jun_21";1195;"jun";2021
"1135";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"jul_21";1077;"jul";2021
"1136";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"ago_21";1045;"ago";2021
"1137";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"set_21";1276;"set";2021
"1138";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"out_21";1008;"out";2021
"1139";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"nov_21";1407;"nov";2021
"1140";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"dez_21";1561;"dez";2021
"1141";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"jan_20";622;"jan";2020
"1142";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"fev_20";650;"fev";2020
"1143";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"mar_20";713;"mar";2020
"1144";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"abr_20";432;"abr";2020
"1145";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"mai_20";601;"mai";2020
"1146";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"jun_20";606;"jun";2020
"1147";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"jul_20";1246;"jul";2020
"1148";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"ago_20";927;"ago";2020
"1149";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"set_20";1087;"set";2020
"1150";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"out_20";1009;"out";2020
"1151";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"nov_20";901;"nov";2020
"1152";"Comerciais leves";"HPE (Mitsubishi)";"Mitsubishi";"dez_20";695;"dez";2020
"1153";"Comerciais leves";"Iveco";"Iveco";"jan_22";240;"jan";2022
"1154";"Comerciais leves";"Iveco";"Iveco";"fev_22";257;"fev";2022
"1155";"Comerciais leves";"Iveco";"Iveco";"mar_22";310;"mar";2022
"1156";"Comerciais leves";"Iveco";"Iveco";"abr_22";372;"abr";2022
"1157";"Comerciais leves";"Iveco";"Iveco";"mai_22";337;"mai";2022
"1158";"Comerciais leves";"Iveco";"Iveco";"jun_22";325;"jun";2022
"1159";"Comerciais leves";"Iveco";"Iveco";"jul_22";324;"jul";2022
"1160";"Comerciais leves";"Iveco";"Iveco";"ago_22";250;"ago";2022
"1161";"Comerciais leves";"Iveco";"Iveco";"set_22";NA;"set";2022
"1162";"Comerciais leves";"Iveco";"Iveco";"out_22";NA;"out";2022
"1163";"Comerciais leves";"Iveco";"Iveco";"nov_22";NA;"nov";2022
"1164";"Comerciais leves";"Iveco";"Iveco";"dez_22";NA;"dez";2022
"1165";"Comerciais leves";"Iveco";"Iveco";"jan_21";251;"jan";2021
"1166";"Comerciais leves";"Iveco";"Iveco";"fev_21";194;"fev";2021
"1167";"Comerciais leves";"Iveco";"Iveco";"mar_21";322;"mar";2021
"1168";"Comerciais leves";"Iveco";"Iveco";"abr_21";245;"abr";2021
"1169";"Comerciais leves";"Iveco";"Iveco";"mai_21";290;"mai";2021
"1170";"Comerciais leves";"Iveco";"Iveco";"jun_21";266;"jun";2021
"1171";"Comerciais leves";"Iveco";"Iveco";"jul_21";316;"jul";2021
"1172";"Comerciais leves";"Iveco";"Iveco";"ago_21";340;"ago";2021
"1173";"Comerciais leves";"Iveco";"Iveco";"set_21";276;"set";2021
"1174";"Comerciais leves";"Iveco";"Iveco";"out_21";261;"out";2021
"1175";"Comerciais leves";"Iveco";"Iveco";"nov_21";473;"nov";2021
"1176";"Comerciais leves";"Iveco";"Iveco";"dez_21";333;"dez";2021
"1177";"Comerciais leves";"Iveco";"Iveco";"jan_20";245;"jan";2020
"1178";"Comerciais leves";"Iveco";"Iveco";"fev_20";288;"fev";2020
"1179";"Comerciais leves";"Iveco";"Iveco";"mar_20";255;"mar";2020
"1180";"Comerciais leves";"Iveco";"Iveco";"abr_20";43;"abr";2020
"1181";"Comerciais leves";"Iveco";"Iveco";"mai_20";54;"mai";2020
"1182";"Comerciais leves";"Iveco";"Iveco";"jun_20";299;"jun";2020
"1183";"Comerciais leves";"Iveco";"Iveco";"jul_20";393;"jul";2020
"1184";"Comerciais leves";"Iveco";"Iveco";"ago_20";452;"ago";2020
"1185";"Comerciais leves";"Iveco";"Iveco";"set_20";458;"set";2020
"1186";"Comerciais leves";"Iveco";"Iveco";"out_20";326;"out";2020
"1187";"Comerciais leves";"Iveco";"Iveco";"nov_20";286;"nov";2020
"1188";"Comerciais leves";"Iveco";"Iveco";"dez_20";288;"dez";2020
"1189";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"jan_22";0;"jan";2022
"1190";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"fev_22";1;"fev";2022
"1191";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"mar_22";0;"mar";2022
"1192";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"abr_22";1;"abr";2022
"1193";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"mai_22";0;"mai";2022
"1194";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"jun_22";0;"jun";2022
"1195";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"jul_22";0;"jul";2022
"1196";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"ago_22";0;"ago";2022
"1197";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"set_22";NA;"set";2022
"1198";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"out_22";NA;"out";2022
"1199";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"nov_22";NA;"nov";2022
"1200";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"dez_22";NA;"dez";2022
"1201";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"jan_21";0;"jan";2021
"1202";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"fev_21";1;"fev";2021
"1203";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"mar_21";1;"mar";2021
"1204";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"abr_21";0;"abr";2021
"1205";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"mai_21";0;"mai";2021
"1206";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"jun_21";0;"jun";2021
"1207";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"jul_21";0;"jul";2021
"1208";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"ago_21";1;"ago";2021
"1209";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"set_21";0;"set";2021
"1210";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"out_21";0;"out";2021
"1211";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"nov_21";0;"nov";2021
"1212";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"dez_21";0;"dez";2021
"1213";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"jan_20";0;"jan";2020
"1214";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"fev_20";0;"fev";2020
"1215";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"mar_20";0;"mar";2020
"1216";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"abr_20";0;"abr";2020
"1217";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"mai_20";1;"mai";2020
"1218";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"jun_20";0;"jun";2020
"1219";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"jul_20";0;"jul";2020
"1220";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"ago_20";0;"ago";2020
"1221";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"set_20";0;"set";2020
"1222";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"out_20";0;"out";2020
"1223";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"nov_20";0;"nov";2020
"1224";"Comerciais leves";"Jaguar Land Rover";"Land Rover";"dez_20";0;"dez";2020
"1225";"Comerciais leves";"MAN";"MAN";"jan_22";172;"jan";2022
"1226";"Comerciais leves";"MAN";"MAN";"fev_22";270;"fev";2022
"1227";"Comerciais leves";"MAN";"MAN";"mar_22";216;"mar";2022
"1228";"Comerciais leves";"MAN";"MAN";"abr_22";176;"abr";2022
"1229";"Comerciais leves";"MAN";"MAN";"mai_22";189;"mai";2022
"1230";"Comerciais leves";"MAN";"MAN";"jun_22";154;"jun";2022
"1231";"Comerciais leves";"MAN";"MAN";"jul_22";185;"jul";2022
"1232";"Comerciais leves";"MAN";"MAN";"ago_22";200;"ago";2022
"1233";"Comerciais leves";"MAN";"MAN";"set_22";NA;"set";2022
"1234";"Comerciais leves";"MAN";"MAN";"out_22";NA;"out";2022
"1235";"Comerciais leves";"MAN";"MAN";"nov_22";NA;"nov";2022
"1236";"Comerciais leves";"MAN";"MAN";"dez_22";NA;"dez";2022
"1237";"Comerciais leves";"MAN";"MAN";"jan_21";260;"jan";2021
"1238";"Comerciais leves";"MAN";"MAN";"fev_21";197;"fev";2021
"1239";"Comerciais leves";"MAN";"MAN";"mar_21";235;"mar";2021
"1240";"Comerciais leves";"MAN";"MAN";"abr_21";249;"abr";2021
"1241";"Comerciais leves";"MAN";"MAN";"mai_21";257;"mai";2021
"1242";"Comerciais leves";"MAN";"MAN";"jun_21";404;"jun";2021
"1243";"Comerciais leves";"MAN";"MAN";"jul_21";326;"jul";2021
"1244";"Comerciais leves";"MAN";"MAN";"ago_21";424;"ago";2021
"1245";"Comerciais leves";"MAN";"MAN";"set_21";311;"set";2021
"1246";"Comerciais leves";"MAN";"MAN";"out_21";296;"out";2021
"1247";"Comerciais leves";"MAN";"MAN";"nov_21";308;"nov";2021
"1248";"Comerciais leves";"MAN";"MAN";"dez_21";278;"dez";2021
"1249";"Comerciais leves";"MAN";"MAN";"jan_20";231;"jan";2020
"1250";"Comerciais leves";"MAN";"MAN";"fev_20";289;"fev";2020
"1251";"Comerciais leves";"MAN";"MAN";"mar_20";244;"mar";2020
"1252";"Comerciais leves";"MAN";"MAN";"abr_20";59;"abr";2020
"1253";"Comerciais leves";"MAN";"MAN";"mai_20";77;"mai";2020
"1254";"Comerciais leves";"MAN";"MAN";"jun_20";395;"jun";2020
"1255";"Comerciais leves";"MAN";"MAN";"jul_20";438;"jul";2020
"1256";"Comerciais leves";"MAN";"MAN";"ago_20";353;"ago";2020
"1257";"Comerciais leves";"MAN";"MAN";"set_20";310;"set";2020
"1258";"Comerciais leves";"MAN";"MAN";"out_20";338;"out";2020
"1259";"Comerciais leves";"MAN";"MAN";"nov_20";334;"nov";2020
"1260";"Comerciais leves";"MAN";"MAN";"dez_20";313;"dez";2020
"1261";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jan_22";439;"jan";2022
"1262";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"fev_22";371;"fev";2022
"1263";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mar_22";581;"mar";2022
"1264";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"abr_22";466;"abr";2022
"1265";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mai_22";551;"mai";2022
"1266";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jun_22";509;"jun";2022
"1267";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jul_22";489;"jul";2022
"1268";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"ago_22";532;"ago";2022
"1269";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"set_22";NA;"set";2022
"1270";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"out_22";NA;"out";2022
"1271";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"nov_22";NA;"nov";2022
"1272";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"dez_22";NA;"dez";2022
"1273";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jan_21";500;"jan";2021
"1274";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"fev_21";523;"fev";2021
"1275";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mar_21";566;"mar";2021
"1276";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"abr_21";418;"abr";2021
"1277";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mai_21";484;"mai";2021
"1278";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jun_21";558;"jun";2021
"1279";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jul_21";535;"jul";2021
"1280";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"ago_21";559;"ago";2021
"1281";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"set_21";505;"set";2021
"1282";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"out_21";470;"out";2021
"1283";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"nov_21";469;"nov";2021
"1284";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"dez_21";587;"dez";2021
"1285";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jan_20";978;"jan";2020
"1286";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"fev_20";898;"fev";2020
"1287";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mar_20";660;"mar";2020
"1288";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"abr_20";213;"abr";2020
"1289";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mai_20";264;"mai";2020
"1290";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jun_20";480;"jun";2020
"1291";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jul_20";771;"jul";2020
"1292";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"ago_20";626;"ago";2020
"1293";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"set_20";708;"set";2020
"1294";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"out_20";762;"out";2020
"1295";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"nov_20";606;"nov";2020
"1296";"Comerciais leves";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"dez_20";658;"dez";2020
"1297";"Comerciais leves";"Nissan";"Nissan";"jan_22";950;"jan";2022
"1298";"Comerciais leves";"Nissan";"Nissan";"fev_22";582;"fev";2022
"1299";"Comerciais leves";"Nissan";"Nissan";"mar_22";618;"mar";2022
"1300";"Comerciais leves";"Nissan";"Nissan";"abr_22";338;"abr";2022
"1301";"Comerciais leves";"Nissan";"Nissan";"mai_22";721;"mai";2022
"1302";"Comerciais leves";"Nissan";"Nissan";"jun_22";794;"jun";2022
"1303";"Comerciais leves";"Nissan";"Nissan";"jul_22";743;"jul";2022
"1304";"Comerciais leves";"Nissan";"Nissan";"ago_22";600;"ago";2022
"1305";"Comerciais leves";"Nissan";"Nissan";"set_22";NA;"set";2022
"1306";"Comerciais leves";"Nissan";"Nissan";"out_22";NA;"out";2022
"1307";"Comerciais leves";"Nissan";"Nissan";"nov_22";NA;"nov";2022
"1308";"Comerciais leves";"Nissan";"Nissan";"dez_22";NA;"dez";2022
"1309";"Comerciais leves";"Nissan";"Nissan";"jan_21";815;"jan";2021
"1310";"Comerciais leves";"Nissan";"Nissan";"fev_21";844;"fev";2021
"1311";"Comerciais leves";"Nissan";"Nissan";"mar_21";948;"mar";2021
"1312";"Comerciais leves";"Nissan";"Nissan";"abr_21";618;"abr";2021
"1313";"Comerciais leves";"Nissan";"Nissan";"mai_21";760;"mai";2021
"1314";"Comerciais leves";"Nissan";"Nissan";"jun_21";771;"jun";2021
"1315";"Comerciais leves";"Nissan";"Nissan";"jul_21";922;"jul";2021
"1316";"Comerciais leves";"Nissan";"Nissan";"ago_21";1161;"ago";2021
"1317";"Comerciais leves";"Nissan";"Nissan";"set_21";1184;"set";2021
"1318";"Comerciais leves";"Nissan";"Nissan";"out_21";1036;"out";2021
"1319";"Comerciais leves";"Nissan";"Nissan";"nov_21";1363;"nov";2021
"1320";"Comerciais leves";"Nissan";"Nissan";"dez_21";1402;"dez";2021
"1321";"Comerciais leves";"Nissan";"Nissan";"jan_20";673;"jan";2020
"1322";"Comerciais leves";"Nissan";"Nissan";"fev_20";765;"fev";2020
"1323";"Comerciais leves";"Nissan";"Nissan";"mar_20";580;"mar";2020
"1324";"Comerciais leves";"Nissan";"Nissan";"abr_20";501;"abr";2020
"1325";"Comerciais leves";"Nissan";"Nissan";"mai_20";349;"mai";2020
"1326";"Comerciais leves";"Nissan";"Nissan";"jun_20";708;"jun";2020
"1327";"Comerciais leves";"Nissan";"Nissan";"jul_20";612;"jul";2020
"1328";"Comerciais leves";"Nissan";"Nissan";"ago_20";561;"ago";2020
"1329";"Comerciais leves";"Nissan";"Nissan";"set_20";693;"set";2020
"1330";"Comerciais leves";"Nissan";"Nissan";"out_20";945;"out";2020
"1331";"Comerciais leves";"Nissan";"Nissan";"nov_20";735;"nov";2020
"1332";"Comerciais leves";"Nissan";"Nissan";"dez_20";957;"dez";2020
"1333";"Comerciais leves";"Peugeot Citroën";"Peugeot";"jan_22";447;"jan";2022
"1334";"Comerciais leves";"Peugeot Citroën";"Peugeot";"fev_22";317;"fev";2022
"1335";"Comerciais leves";"Peugeot Citroën";"Peugeot";"mar_22";340;"mar";2022
"1336";"Comerciais leves";"Peugeot Citroën";"Peugeot";"abr_22";267;"abr";2022
"1337";"Comerciais leves";"Peugeot Citroën";"Peugeot";"mai_22";522;"mai";2022
"1338";"Comerciais leves";"Peugeot Citroën";"Peugeot";"jun_22";439;"jun";2022
"1339";"Comerciais leves";"Peugeot Citroën";"Peugeot";"jul_22";367;"jul";2022
"1340";"Comerciais leves";"Peugeot Citroën";"Peugeot";"ago_22";1292;"ago";2022
"1341";"Comerciais leves";"Peugeot Citroën";"Peugeot";"set_22";NA;"set";2022
"1342";"Comerciais leves";"Peugeot Citroën";"Peugeot";"out_22";NA;"out";2022
"1343";"Comerciais leves";"Peugeot Citroën";"Peugeot";"nov_22";NA;"nov";2022
"1344";"Comerciais leves";"Peugeot Citroën";"Peugeot";"dez_22";NA;"dez";2022
"1345";"Comerciais leves";"Peugeot Citroën";"Peugeot";"jan_21";264;"jan";2021
"1346";"Comerciais leves";"Peugeot Citroën";"Peugeot";"fev_21";210;"fev";2021
"1347";"Comerciais leves";"Peugeot Citroën";"Peugeot";"mar_21";333;"mar";2021
"1348";"Comerciais leves";"Peugeot Citroën";"Peugeot";"abr_21";308;"abr";2021
"1349";"Comerciais leves";"Peugeot Citroën";"Peugeot";"mai_21";512;"mai";2021
"1350";"Comerciais leves";"Peugeot Citroën";"Peugeot";"jun_21";441;"jun";2021
"1351";"Comerciais leves";"Peugeot Citroën";"Peugeot";"jul_21";353;"jul";2021
"1352";"Comerciais leves";"Peugeot Citroën";"Peugeot";"ago_21";510;"ago";2021
"1353";"Comerciais leves";"Peugeot Citroën";"Peugeot";"set_21";536;"set";2021
"1354";"Comerciais leves";"Peugeot Citroën";"Peugeot";"out_21";402;"out";2021
"1355";"Comerciais leves";"Peugeot Citroën";"Peugeot";"nov_21";460;"nov";2021
"1356";"Comerciais leves";"Peugeot Citroën";"Peugeot";"dez_21";341;"dez";2021
"1357";"Comerciais leves";"Peugeot Citroën";"Peugeot";"jan_20";318;"jan";2020
"1358";"Comerciais leves";"Peugeot Citroën";"Peugeot";"fev_20";373;"fev";2020
"1359";"Comerciais leves";"Peugeot Citroën";"Peugeot";"mar_20";232;"mar";2020
"1360";"Comerciais leves";"Peugeot Citroën";"Peugeot";"abr_20";90;"abr";2020
"1361";"Comerciais leves";"Peugeot Citroën";"Peugeot";"mai_20";93;"mai";2020
"1362";"Comerciais leves";"Peugeot Citroën";"Peugeot";"jun_20";184;"jun";2020
"1363";"Comerciais leves";"Peugeot Citroën";"Peugeot";"jul_20";294;"jul";2020
"1364";"Comerciais leves";"Peugeot Citroën";"Peugeot";"ago_20";266;"ago";2020
"1365";"Comerciais leves";"Peugeot Citroën";"Peugeot";"set_20";255;"set";2020
"1366";"Comerciais leves";"Peugeot Citroën";"Peugeot";"out_20";242;"out";2020
"1367";"Comerciais leves";"Peugeot Citroën";"Peugeot";"nov_20";406;"nov";2020
"1368";"Comerciais leves";"Peugeot Citroën";"Peugeot";"dez_20";281;"dez";2020
"1369";"Comerciais leves";"Peugeot Citroën";"Citroën";"jan_22";205;"jan";2022
"1370";"Comerciais leves";"Peugeot Citroën";"Citroën";"fev_22";197;"fev";2022
"1371";"Comerciais leves";"Peugeot Citroën";"Citroën";"mar_22";294;"mar";2022
"1372";"Comerciais leves";"Peugeot Citroën";"Citroën";"abr_22";243;"abr";2022
"1373";"Comerciais leves";"Peugeot Citroën";"Citroën";"mai_22";390;"mai";2022
"1374";"Comerciais leves";"Peugeot Citroën";"Citroën";"jun_22";290;"jun";2022
"1375";"Comerciais leves";"Peugeot Citroën";"Citroën";"jul_22";171;"jul";2022
"1376";"Comerciais leves";"Peugeot Citroën";"Citroën";"ago_22";304;"ago";2022
"1377";"Comerciais leves";"Peugeot Citroën";"Citroën";"set_22";NA;"set";2022
"1378";"Comerciais leves";"Peugeot Citroën";"Citroën";"out_22";NA;"out";2022
"1379";"Comerciais leves";"Peugeot Citroën";"Citroën";"nov_22";NA;"nov";2022
"1380";"Comerciais leves";"Peugeot Citroën";"Citroën";"dez_22";NA;"dez";2022
"1381";"Comerciais leves";"Peugeot Citroën";"Citroën";"jan_21";152;"jan";2021
"1382";"Comerciais leves";"Peugeot Citroën";"Citroën";"fev_21";153;"fev";2021
"1383";"Comerciais leves";"Peugeot Citroën";"Citroën";"mar_21";256;"mar";2021
"1384";"Comerciais leves";"Peugeot Citroën";"Citroën";"abr_21";158;"abr";2021
"1385";"Comerciais leves";"Peugeot Citroën";"Citroën";"mai_21";385;"mai";2021
"1386";"Comerciais leves";"Peugeot Citroën";"Citroën";"jun_21";388;"jun";2021
"1387";"Comerciais leves";"Peugeot Citroën";"Citroën";"jul_21";234;"jul";2021
